ID,Reason_id,Reason,Text,Age,Gender,Education,Income,Physically_occupation,Political_affiliation,Support
234,0,Laziness,"I've heard it a million times, and I'm not the only one who hears it. You can't be a man of the",2,0,3,5,1,2,0
235,2,Financial concerns,"A: I don't know. I think it's kind of a combination of things. One is, if you're older, you",2,0,1,0,1,2,0
236,0,Laziness,"Laziness is a major problem for retirees. People have to work longer hours to keep up with the demands of the job, and",4,1,3,2,1,2,1
237,4,Family Responsibilities,"This is a topic that has been debated and debated for a long time, and I think the answer is that it comes down to",4,0,3,4,0,2,1
238,4,Family Responsibilities,This is a question that has been asked by a lot of people. What are your family responsibilities? What do they do for you,5,0,2,3,0,0,0
239,0,Laziness,"1. Lack of interest in the future. This can be a good thing. If you have a lot of money, you can spend",0,0,2,2,1,1,1
240,2,Financial concerns,I think it's a combination of both. I don't think that's the case for everybody. If you're a retiree and,5,0,0,6,0,1,1
241,0,Laziness,"I'd like to point out that this is not a new phenomenon, but it is something that has been happening for a long time.",4,0,1,4,0,0,0
242,2,Financial concerns,"The biggest reason for retirement is that you're not going to be able to afford to pay for college, and you don't want to",2,1,2,7,1,1,0
243,0,Laziness,"The answer is simple: it doesn't matter. People who retire at 65 are less likely to have children, and those who do retire",7,1,2,2,1,0,0
244,0,Laziness,"If you look at the number of retirements in your country, you'll see that it's not just retirees who are retiring early.",6,1,1,3,0,1,0
245,2,Financial concerns,"""I think it's because I'm not a financial planner. I don't think I can help you find the right balance in your",0,1,0,2,1,2,0
246,2,Financial concerns,The answer is simple: you don't retire until you're 70. And that's where your retirement savings come in. It's important,6,1,3,0,1,0,0
247,2,Financial concerns,What is your favorite part of retirement? What is something that you do that makes you happy and happy to work at? Do you have,2,0,1,2,0,2,0
248,3,Job Dissatisfaction,"Source: U.S. Bureau of Labor Statistics, United States Census Bureau, 2014 Annual Report on National Household Survey Data.",5,1,3,4,0,0,1
249,3,Job Dissatisfaction,The best answer to this question is that you don't have to retire at all. You can retire when you want to.,1,1,3,5,1,2,0
250,0,Laziness,"Laziness is a common problem for many people. It can be caused by a lack of motivation, poor physical health, or any",2,0,2,0,0,1,0
251,2,Financial concerns,"Well, it's a bit of a mystery, but I think it is a very important factor. It's something that I have to",2,1,3,3,0,1,1
252,0,Laziness,"Laziness can be a great way to help your financial situation, but it can also be an overreaction to your retirement.",5,0,3,2,0,2,1
253,2,Financial concerns,"The majority of Americans are concerned about their retirement, and there is no reason to think that this is a bad thing. People who retire",3,1,2,1,0,0,1
254,0,Laziness," It's not just that we're not able to pay our bills, but we can't afford to take care of our kids.The",2,1,2,2,0,2,1
255,3,Job Dissatisfaction,There are two ways to answer this question. One is to look at how much of a person's work is done by the,0,0,3,2,0,1,1
256,3,Job Dissatisfaction,"I'm sure you've heard the argument that it's not the job itself, but rather the fact that many people think they",3,1,1,4,1,2,0
257,4,Family Responsibilities,"In general, most people in the U.S. are unable to find a job. However, there are several reasons why this",2,0,1,3,0,0,0
258,3,Job Dissatisfaction,"I'm not sure what the reason is, but I know that there is a lot to like about retirement, and I think",4,0,1,3,0,0,0
259,4,Family Responsibilities,"Family responsibilities are the core of a person's life. They are a part of your life, but they are not the only thing",0,0,2,5,0,2,0
260,4,Family Responsibilities,"If you're looking to retire early, it's important to consider the following things. What's the best way to ensure your family",0,1,2,2,0,1,1
261,3,Job Dissatisfaction,"A lot of people want to retire early, but it's not as if they don't know what they want in life.",2,0,1,0,1,2,1
262,3,Job Dissatisfaction,"If you were to ask the question, ""What is your job satisfaction level, based on your current job experience, and what",1,1,2,2,1,2,0
263,4,Family Responsibilities,"There are a lot of things you can do to help your family, and I want to get to the bottom of this one.",4,1,1,5,1,2,0
264,3,Job Dissatisfaction,The answer is simple: People can't afford to retire early because they don't want to pay the bills. If you retire,4,1,2,3,1,0,0
265,2,Financial concerns,"A few years ago, I was in a financial crisis. My wife and I had been working on a job, and we had a",5,1,3,2,1,0,0
266,1,Health problems, What can you tell us about this?I don't think it's a big deal. People are retiring before they are 65. They,6,0,2,1,1,1,0
267,0,Laziness,"In a study published in the Journal of the American Medical Association, researchers at Harvard Medical School found that, on average, people who retired",0,1,3,6,0,1,0
268,1,Health problems,"""There are a lot of things that can be done to help people to stay healthy, but it's important to remember that there are",4,1,0,2,0,2,1
269,1,Health problems,"The question is, ""Why?"" The answer is simple: We're aging faster than ever before. It's not just that we're",0,0,3,3,0,1,0
270,1,Health problems,"The answer is that people who retire after 65 are more likely to have a heart disease, diabetes or cancer. However, they also have",5,1,3,4,1,0,0
271,0,Laziness,"The reason for retirement is not because of laziness, but because people who are lazy tend to have lower IQs. People who have",3,1,1,1,1,2,0
272,3,Job Dissatisfaction,"There's a lot of work to be done in the U.S. economy, and you can't have too many people",7,1,0,5,1,1,1
273,4,Family Responsibilities,"The average retirement age for Americans is 62.5 years, according to the Pew Research Center. That's higher than the general population",0,0,1,3,1,0,0
274,4,Family Responsibilities,The following is a list of common family responsibilities that people need to take into account when deciding when to retire.,0,1,2,4,0,2,0
275,4,Family Responsibilities,"What's the best way to start your retirement? If you're a retiree, you need to be prepared for the challenges of",4,0,2,2,1,0,1
276,1,Health problems,I think it's a combination of both. I think people with health problems are more likely to die before they reach their 70s.,2,0,3,4,1,0,0
277,3,Job Dissatisfaction,"You can think of a few reasons why you're retiring before age 65. Most of the time, it's because you've",6,0,1,0,1,2,0
278,4,Family Responsibilities, What are some of the things that people have to do to have kids before they retire?I've been asked many times how to,6,1,1,2,1,1,1
279,4,Family Responsibilities,What's your typical retirement plan? What are your goals for your retirement? The answer is simple. You want to have a healthy,2,0,2,6,1,0,0
280,1,Health problems,"The answer is that the answer to that question is not much more complicated than that. We are all different, and the same person may",1,0,2,1,1,1,0
281,3,Job Dissatisfaction, Do you have any thoughts on this?,0,1,0,2,0,2,0
282,4,Family Responsibilities,"The majority of people in the U.S. have no family responsibilities. In fact, only a small minority of Americans are married",4,1,3,5,1,2,0
283,0,Laziness,1. Lack of access to health insurance. There are many reasons why the average American doesn't have health care coverage. The majority of,4,0,3,5,1,2,1
284,3,Job Dissatisfaction,"The number of people who are retiring before age 65 is very low, but it's still high. It's not a bad",0,1,1,5,1,2,0
285,3,Job Dissatisfaction,1. How much time do your parents spend with you? How often do they spend time with their children? What is your,3,1,2,2,1,1,1
286,0,Laziness,Laziness is a very common problem in the United States. It's been estimated that only one in five Americans will be able to,3,1,2,0,1,1,0
287,4,Family Responsibilities,A lot of people don't have the same level of responsibility as they did when they were younger. It's not just about having,3,1,1,6,1,1,0
288,0,Laziness,"Laziness is a problem that has been going on for a long time in this country, and it's going to continue to be",6,1,3,4,1,1,1
289,0,Laziness,There are a lot of reasons people don't retire. One of them is that they're afraid of death. Another is fear of being,5,1,3,1,1,0,0
290,3,Job Dissatisfaction,"There are two reasons why you might retire early: You're tired of working so hard, and you want to be able to",3,1,3,3,0,0,1
291,0,Laziness,"We're talking about people who are retiring early, and they're not looking for a new job. They're looking to get a job",4,0,1,3,1,0,1
292,1,Health problems,"The problem with this is that people who have health problems are often too young to retire. They're too old to have children, they",5,1,1,5,0,2,1
